,inet6num,name,inetnum,primary-key
0,,"Bundesverfassungsgericht|Karlsruhe, Germany||",193.197.84.0 - 193.197.84.7,224854
1,2003:44:8023::/48,BUNDESLIEGENSCHAFT-NET30|,,13182068
2,2003:5e:2017::/48,BUNDESLIEGENSCHAFT|,,14925176
3,2003:58:802b::/48,BUNDESLIEGENSCHAFT-NET|,,14244230
4,2003:40:c025::/48,BUNDESLIEGENSCHAFT-NET|,,14313410
5,2003:57:c06a::/48,BUNDESLIEGENSCHAFT-NET|,,14284551
6,2003:56:a02c::/48,BUNDESLIEGENSCHAFT-NET43|,,13331066
7,2003:45:c03f::/48,BUNDESLIEGENSCHAFT|,,13424194
8,2003:48:8024::/48,BUNDESLIEGENSCHAFT-NET|,,14451347
9,2003:46:e026::/48,BUNDESLIEGENSCHAFT-NET|,,14563184
10,2003:40:402a::/48,BUNDESLIEGENSCHAFT-NET|,,14564859
11,2003:4a:c055::/48,BUNDESLIEGENSCHAFT-NET|,,14564867
12,2003:44:8083::/48,BUNDESLIEGENSCHAFT-NET|,,14565678
13,2003:40:a016::/48,BUNDESLIEGENSCHAFT-NET|,,14148139
14,2003:5d:c06a::/48,BUNDESLIEGENSCHAFT|,,15636642
15,2003:8c:4011::/48,BUNDESLIEGENSCHAFT|,,15613834
16,2003:44:e03b::/48,TSI fuer Bundeskanzleramt||BUNDESLIEGENSCHAFT-BERLIN-NET10|,,17660399
17,,Bundesliegenschaft-NET5|,80.157.135.16 - 80.157.135.23,5595778
18,,Bundesliegenschaft-NET1|,217.89.77.120 - 217.89.77.127,5626276
19,,BUNDESLIEGENSCHAFT|,193.158.101.96 - 193.158.101.103,13967996
20,,BUNDESLIEGENSCHAFT|,80.150.120.80 - 80.150.120.95,14868525
21,,BUNDESLIEGENSCHAFT-NET12|,80.149.24.208 - 80.149.24.215,12754913
22,,BUNDESLIEGENSCHAFT-NET41|,195.243.102.200 - 195.243.102.207,12828957
23,,BUNDESLIEGENSCHAFT-NET35|,195.145.59.112 - 195.145.59.119,12906600
24,,BUNDESLIEGENSCHAFT-NET36|,212.184.8.192 - 212.184.8.199,12906601
25,,BUNDESLIEGENSCHAFT-NET40|,217.7.28.120 - 217.7.28.127,12906648
26,,BUNDESLIEGENSCHAFT-NET39|,195.145.57.128 - 195.145.57.135,12906641
27,,BUNDESLIEGENSCHAFT-NET15|,80.149.27.160 - 80.149.27.167,12818128
28,,BUNDESLIEGENSCHAFT-NET16|,80.149.27.192 - 80.149.27.199,12818248
29,,BUNDESLIEGENSCHAFT-NET22|,80.154.131.168 - 80.154.131.175,12828772
30,,BUNDESLIEGENSCHAFT-NET21|,80.154.131.160 - 80.154.131.167,12828762
31,,Bundesliegenschaft-NET9|,80.150.149.24 - 80.150.149.31,13509029
32,,BUNDESLIEGENSCHAFT-NET|,217.6.108.232 - 217.6.108.239,13632778
33,,Bundesliegenschaft-NET6|,217.6.126.0 - 217.6.126.7,13718843
35,,BUNDESLIEGENSCHAFT-NET10|,193.159.252.144 - 193.159.252.151,12761688
36,,BUNDESLIEGENSCHAFT-NET8|,80.149.24.168 - 80.149.24.175,12754839
37,,BUNDESLIEGENSCHAFT-NET11|,80.149.24.176 - 80.149.24.183,12754842
38,,BUNDESLIEGENSCHAFT-NET17|,62.159.110.88 - 62.159.110.95,13243640
39,,BUNDESLIEGENSCHAFT-NET43|,193.158.239.224 - 193.158.239.231,13326148
40,,BUNDESLIEGENSCHAFT-NET30|,217.5.129.160 - 217.5.129.167,13286342
41,,BUNDESLIEGENSCHAFT-NET18|,80.149.133.128 - 80.149.133.135,12821922
42,,BUNDESLIEGENSCHAFT-NET20|,80.154.131.144 - 80.154.131.151,12828753
43,,BUNDESLIEGENSCHAFT-NET11|,193.158.46.96 - 193.158.46.103,12812047
44,,BUNDESLIEGENSCHAFT-NET31|,193.158.45.160 - 193.158.45.167,12812620
45,,BUNDESLIEGENSCHAFT-NET42|,217.7.52.128 - 217.7.52.135,12830189
46,,BUNDESLIEGENSCHAFT-NET26|,80.154.134.16 - 80.154.134.23,12849309
47,,BUNDESLIEGENSCHAFT-NET38|,193.159.161.144 - 193.159.161.151,12821490
48,,BUNDESLIEGENSCHAFT-NET9|,62.153.82.232 - 62.153.82.239,12845832
50,,BUNDESLIEGENSCHAFT-NET24|,80.154.133.240 - 80.154.133.247,12849303
51,,BUNDESLIEGENSCHAFT-NET28|,80.154.134.40 - 80.154.134.47,12849315
52,,BUNDESLIEGENSCHAFT-NET27|,80.154.134.24 - 80.154.134.31,12849311
53,,BUNDESLIEGENSCHAFT-NET34|,217.7.114.120 - 217.7.114.127,12906597
54,,BUNDESLIEGENSCHAFT-NET30|,193.158.45.144 - 193.158.45.151,12812583
55,,BUNDESLIEGENSCHAFT-NET33|,193.158.45.184 - 193.158.45.191,12812659
56,,BUNDESLIEGENSCHAFT-NET37|,193.158.46.120 - 193.158.46.127,12812135
57,,BUNDESLIEGENSCHAFT-NET13|,80.149.27.128 - 80.149.27.135,12818085
65,,BUNDESLIEGENSCHAFT-NET10|,62.157.143.248 - 62.157.143.255,12845959
71,,BUNDESLIEGENSCHAFT-NET32|,193.158.45.168 - 193.158.45.175,12812621
72,,BUNDESLIEGENSCHAFT-NET|,80.149.27.200 - 80.149.27.207,12821909
75,,BUNDESLIEGENSCHAFT-NET25|,80.154.133.248 - 80.154.133.255,12849221
76,,BUNDESLIEGENSCHAFT-NET19|,80.150.198.104 - 80.150.198.111,12845831
81,,BUNDESLIEGENSCHAFT-NET|,80.156.198.0 - 80.156.198.7,14450521
82,,BUNDESLIEGENSCHAFT-NET|,62.157.221.56 - 62.157.221.63,14563195
83,,BUNDESLIEGENSCHAFT-NET|,62.157.221.8 - 62.157.221.15,14563139
84,,BUNDESLIEGENSCHAFT-NET43|,217.243.236.48 - 217.243.236.55,14063227
85,,BUNDESLIEGENSCHAFT-NET|,217.6.68.168 - 217.6.68.175,13912649
86,,BUNDESLIEGENSCHAFT-NET|,194.25.16.40 - 194.25.16.47,13912671
88,,BUNDESLIEGENSCHAFT-NET|,62.157.172.232 - 62.157.172.239,14140757
89,,BUNDESLIEGENSCHAFT|,80.157.239.224 - 80.157.239.231,15599080
90,,BUNDESLIEGENSCHAFT|,80.157.238.184 - 80.157.238.191,15589653
91,,Bundesliegenschaft-NET4|,194.25.205.0 - 194.25.205.31,15197390
92,,Bundesliegenschaft-NET7|,80.146.182.200 - 80.146.182.207,15094455
94,,BUNDESLIEGENSCHAFT|,62.157.100.192 - 62.157.100.255,14913437
95,,BUNDESLIEGENSCHAFT-BERLIN-NET|,80.154.114.232 - 80.154.114.239,13803258
96,,Bundesliegenschaft-NET8|,212.185.172.192 - 212.185.172.223,15774282
97,,BUNDESLIEGENSCHAFT|,62.153.82.0 - 62.153.82.7,9954722
98,,BUNDESLIEGENSCHAFT|,62.154.151.32 - 62.154.151.47,9954729
99,,TSI fuer Bundeskanzleramt||BUNDESLIEGENSCHAFT-BERLIN-NET10|,62.159.122.232 - 62.159.122.239,17629265
100,2003:45:c05c::/48,TSI fuer Bundesministerium fuerWirtschaft und Energie||BUNDESMINISTERIUM-FUER-WIRTSCHAFT-U-TECHNIK-BONN-NET2|,,14384014
101,2003:51:603c::/48,TSI fuer Bundesministerium derFinanzen||,,14431137
102,2003:84:a014::/48,TSI fuer Bundesministerium fuerWirtschaft und Energie||BUNDESMINISTERIUM-FUER-WIRTSCHAFT-UND-TECHNOLOGIE-BERLIN-NET|,,15094832
103,2a01:4f8:10a:94e::/64,Bundesministerium f Inneres||BUNDESMINISTERIUM-F-INNERES|,,17310979
104,2003:44:603f::/48,"TSI fuer Bundesministerium fuerUmwelt, Naturschutz, Bau und||",,15573763
105,2003:44:8076::/48,BUNDESMINISTERIUM-BERLIN-NET|,,14793895
106,,Bundesministerium der Finanzen|Wilhelmstrasse 97|10117 Berlin||,77.74.237.0 - 77.74.237.31,6382134
107,,Bundesministerium fuer Wirtschaft und Technologie||BUNDESMINISTERIUM-FUER-WIRTSCHAFT-UND-TECHNOLOGIE-BERLIN-NET|,62.154.254.64 - 62.154.254.71,6543484
108,,Bundesministerium der Finanzen|Wilhelmstrasse 97|10117 Berlin||,77.74.237.32 - 77.74.237.63,6729095
109,,Beschaffungsamt des Bundesministeriums|Sankt Augustiner Str. 86|D-53225 Bonn||,78.35.22.144 - 78.35.22.159,6278721
110,,"Bundesministerium fuer Ernaehrung, Landwirtschaft und Forsten|Scharrenstrasse 2-3|10178 Berlin|Remote connection to SAP||",212.63.165.164 - 212.63.165.167,291706
111,,Bundesministerium der Finanzen|Graurheindorfer Strasse 108|53117 Bonn 05|Remote connection to SAP||,195.112.180.133 - 195.112.180.133,227033
112,,Bundesministerium der Finanzen|Graurheindorfer Strasse 108|53117 Bonn 05|Remote connection to SAP||,195.112.175.60 - 195.112.175.63,227037
113,,"Bundesministerium fuer Umwelt, Naturschutz, Bau und Reaktorsicherheit|Bonn||",195.37.130.0 - 195.37.131.255,407022
114,,Bundesministerium fuer Wirtschaft und Arbeit|Villemombler Str. 76|D-53123 Bonn|Germany||,195.127.210.128 - 195.127.210.159,3880950
115,,"TSI fuer Bundesministerium fuerUmwelt, Naturschutz, Bau und||",80.157.235.208 - 80.157.235.215,15558616
116,,BUNDESMINISTERIUM DER FINANZEN||NET-DE-BUNDESMINISTERIUM-DER-FINANZEN|,62.96.238.184 - 62.96.238.191,16000734
117,,Bundesministerium f Inneres||BUNDESMINISTERIUM-F-INNERES|,88.99.111.64 - 88.99.111.71,17400843
119,,DE-Beschaffungsamt-des-Bundesministeriums-6617596|,62.220.28.128 - 62.220.28.131,6049097
122,,Bundesministerium fuer Wirtschaft u. Technik||BUNDESMINISTERIUM-FUER-WIRTSCHAFT-U-TECHNIK-BONN-NET|,194.25.174.112 - 194.25.174.119,6541559
124,,Bundesministerium fuer Arbeit u. Soziales BMAS|Rochusstr. 1|D-53123 Bonn||,87.79.38.128 - 87.79.38.143,7274228
125,,TSI fuer Bundesministerium derFinanzen||,195.243.136.112 - 195.243.136.119,10443177
126,,Bundesministerium der Finanzen||,217.244.6.32 - 217.244.6.39,10311747
127,,BUNDESMINISTERIUM FUER ARBEIT UND SOZIALES||NET-DE-BUNDESMINISTERIUM-IA|,62.96.129.16 - 62.96.129.23,8688362
128,,BESCHAFFUNGSAMT DES BUNDESMINISTERIUMS DES INNERN||NET-DE-BESCHAFFUNGSAMT-DES-BUNDESMINISTERIUMS-DES-INNERN|,217.110.58.216 - 217.110.58.223,9275161
129,,TSI fuer Bundesministerium derFinanzen||,62.153.205.224 - 62.153.205.231,10939250
131,,TSI fuer Bundesministerium fuerWirtschaft und Energie||BUNDESMINISTERIUM-FUER-WIRTSCHAFT-UND-TECHNOLOGIE-BERLIN-NET|,217.89.157.152 - 217.89.157.159,15075689
132,,"BUNDESMINISTERIUM FUR FAMILIE, SENIOREN, FRAUEN UND JUGEND||NET-DE-BUNDESMINISTERIUM-FUR|",217.110.47.200 - 217.110.47.207,14969293
137,,Bundesministerium f. Verkehr und digitale Infrastruktur|Robert-Schumann-Platz 1|D-53175 Bonn||,194.8.220.208 - 194.8.220.223,13652180
138,2001:638:103::/48,"Universitaet der Bundeswehr Muenchen; Rechenzentrum|Werner-Heisenberg-Weg 39, D-85579 Neubiberg||",,2920486
139,2a01:4f8:140:4464::/64,Bundesagentur für Arbeit / IT-Systemhaus||BUNDESAGENTUR-FUER-ARBEIT-IT-SYSTEMHAUS|,,11165472
150,2001:638:821::/48,Deutscher Bundestag|11011 Berlin||ORG-DB45-RIPE|,,18486790
151,2003:41:7b::/48,Bundesanstalt fuer Immobilien-aufgaben||,,17945264
153,2a02:2ad0:249::/48,BUNDESAMT FUR SICHERHEIT IN DER INFORMATIONSTECHNIK||,,18021702
155,2003:55:e0d6::/48,TSI fuer Bundesagentur fuer Arbeit||,,18182927
156,2003:89:14::/48,TSI fuer Bundesagentur fuer Arbeit||,,18350928
157,2003:5f:207b::/48,TSI fuer Bundesagentur fuer Arbeit||BUNDESANSTALT-F-ARBEIT-BORNA-STADT-NET|,,18274508
159,2003:60:e030::/48,TSI fuer Bundesagentur fuer Arbeit||,,14174234
162,2003:47:4011::/48,TSI fuer Bundesamt fuer Sicher-heit in der Informationtechnik||BUNDESAMT-FUER-SICHERHEIT-BONN-NET|,,13344517
168,2003:55:c01d::/48,Bundesamt fuer Seeschifffahrt und Hydrographie||,,14459533
169,2003:5c:a01e::/48,Bundesamt fuer Seeschifffahrt und Hydrographie||,,14446389
170,2003:57:e02d::/48,Bundesamt fuer Seeschifffahrt und Hydrographie||,,14430916
171,2001:638:615::/48,Geozentrum-Hannover|Bundesanstalt fuer Geowissenschaften und Rohstoffe||,,14507223
173,2003:67:2029::/48,Bundesamt fuer Seeschifffahrt und Hydrographie||,,14446829
175,2003:57:4029::/48,Bundesamt fuer Seeschifffahrt und Hydrographie||,,14440507
178,2003:53:a058::/48,TSI fuer Bundesagentur fuer Arbeit||,,15278115
179,2003:4e:e048::/48,TSI fuer Bundesagentur fuer Arbeit||,,15270287
180,2003:55:6b::/48,TSI fuer Bundesagentur fuer Arbeit||,,15277666
182,2003:5e:a03f::/48,TSI fuer Bundesagentur fuer Arbeit||,,15266708
183,2003:49:8033::/48,TSI fuer Bundesagentur fuer Arbeit||,,15265673
184,2003:8c:6011::/48,TSI fuer Bundesagentur fuer Arbeit||,,15251950
185,2003:4c:603b::/48,TSI fuer Bundesagentur fuer Arbeit||,,15260881
186,2003:59:c044::/48,TSI fuer Bundesagentur fuer Arbeit||,,15283405
187,2003:53:3f::/48,TSI fuer Bundesagentur fuer Arbeit||,,15285392
200,2003:47:51::/48,TSI fuer Bundesamt fuer Verfassungsschutz||,,15635640
203,2003:64:c047::/48,Amt fuer Bundesbau Ministeriumder Finanzen||,,15410572
205,2003:62:e090::/48,TSI fuer Bundesagentur fuer Arbeit||,,16045930
206,2003:47:5d::/48,BUNDESWEHR-SOZIALWERK-BONN-NET|,,16045927
207,2001:920:18bb::/48,BUNDESNETZAGENTUR||NET-DE-BUNDESNETZAGENTUR|,,16099286
209,2a02:1030::/38,ORG-BMV1-RIPE|,,15105878
210,2a02:1032:c100::/40,ORG-BMV1-RIPE|,,15109980
211,2a02:1033:8000::/33,ORG-BMV1-RIPE|,,15112821
212,2a02:1035::/32,ORG-BMV1-RIPE|,,15113040
213,2a02:1038:8000::/33,ORG-BMV1-RIPE|,,15116639
214,2a02:103f::/33,ORG-BMV1-RIPE|,,15116704
215,2a02:1030:400::/38,ORG-BMV1-RIPE|,,15105885
216,2a02:1035:8000::/33,ORG-BMV1-RIPE|,,15113060
217,2a02:1016::/32,ORG-BMV1-RIPE|,,15105201
218,2003:53:a037::/48,TSI fuer Bundesagentur fuer Arbeit||,,14689051
221,2003:5f:17::/48,TSI fuer Bundesagentur fuer Arbeit||,,14082616
222,2003:5f:16::/48,TSI fuer Bundesagentur fuer Arbeit||,,14082410
226,2003:53:a01a::/48,TSI fuer Bundesagentur fuer Arbeit||,,14091192
227,2003:49:a01e::/48,TSI fuer Bundesagentur fuer Arbeit||,,14076092
230,2003:6e:801f::/48,DTAG-BUNDESWEHR-HAMMELBURG-NET|,,13939082
231,2003:58:4039::/48,BUNDESWEHR-KRANKENHAUS-HAMBURG-NET|,,13945120
232,2001:67c:67c::/48,ORG-BD44-RIPE|,,13988610
234,2003:41:28::/48,TSI fuer Bundeskanzleramt||BUNDESKANZLERAMT-BERLIN-NET|,,13843005
235,2003:5b:2013::/48,TSI fuer Bundesamt fuer Verfassungsschutz||,,13774342
238,2003:4f:34::/48,TSI fuer Bundesagentur fuer Arbeit||,,14650054
244,2003:53:a019::/48,TSI fuer Bundesagentur fuer Arbeit||,,14088081
